Device Type	Client IP address	Clients MAC Address	GatewayName	GatewayID	OrgID	PublicKey	UserNum	Keepalive	EUI64	TunnelStatus
Conduit 246L	192.168.1.209	00:08:00:4A:3D:1D	Tompkins County #29	ttn-ithaca-00-08-00-4a-3d-1d	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCrNmfLmyvzYT3WhzgaC+St6TZQGEURAqgHVWbFk2pANFoUPjrEUMrt6UNm+RhgvE1cz+WZEUYHV5ZoEZAMAIpjqHCM/ciH1WiAjzKEi0peJmMSpvUwLLklT8XHLouT/vABQXTCWEUx2sLcWD3wMgHGsAcToJhjqmimbEABbISHuMxVsgT8ZjDic6P3FKyEioRj6mwj7fheKGrsXK4RftPxCkjcYfa5s7LLOTLeOjJtttgXQUPcjVrAyUpx6rKpQnxhC6apBg6HzQnkPSFDsk0Bp0QNSXB/cLtJmewjTW5nBStIi2AnQma5b6h6lugyh0+K6tWjJxzm80SXWPhVs/D/ root@mtcdt	20042	40084	00:80:00:00:a0:00:20:df	NG
Conduit 246L	192.168.1.210	00:08:00:4A:3D:1E	Tompkins County #30	ttn-ithaca-00-08-00-4a-3d-1e	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDi9X2VlMWrlkohS/9U3oa3FKzC04BJyAZbc9INTe1l7+YmgFJmz0XNSGWfgHNfbE36H56JUia00MUryIDaqJmZXzTDzW8CGBlUgQnOqFIvBwpeD6hBWpmmEBA2lY321xjlgat1bNBNx2ocrdMlJZ5Lcj6zvzJMWtfpJEu6ZZMMOYalUjuS6upVL0nPV5hnWPVa3FE+WrflP2SA+/mv/DafozOuEEhy0YSc7aAlD09BQTpVsoo0N0jFreCXxMV6aROix3P0+cg2kf8wnbi/vlbtgHbPwJVN59ZsMzKao30lTzB/cCPJHRlcHj9qWVkG3FsHFlFpBsfm+z8PP/r3gm7v root@mtcdt	20043	40086	00:80:00:00:a0:00:20:de	NG
Conduit 246L	192.168.1.211	00:08:00:4A:3D:1F	Tompkins County #31	ttn-ithaca-00-08-00-4a-3d-1f	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDRU3OIn4pyFLwhUCusEDc3duGxmcpbiDCQrCy0X3ohwGNr7ByyDlm2eM69POmHa+0d+OjgVQck1PUCD15JhZb/+FYvynKrZGSseyi8/0Srmmm1JRJMwfbnUjQgeZdXCqktf8jfXMixO0qmqz1fI/iaw5rUxQmDBrvBqrZ7bHqY9lc9NZfLIoXpGR/qwT2vOWeib24120QHl7iXZIiN/HY8QcD7/CUEusvgx3XcpFwfkYC+n9PkVd74MwsuX8iMwVXHMNX6HdDFoYCj/Q/tpQsluEzc4HRhHsTlKpwwWojJfMvRYJ/Z8DKRvs3PiM26rWX0tD79MJnPyl+ZclzfCFC9 root@mtcdt	20044	40088	00:80:00:00:a0:00:20:dd	NG
Conduit AP	192.168.1.113	00:08:00:4A:3E:72	Tompkins County Personal #1	ttn-ithaca-00-08-00-4a-3e-72	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDGuPyWaC8CzCEeVqWp9iWa4lIMtjfg+67N0IzFc4/d5F2O2yqy7qjCO3qiekGMCKvAbiWt/wKicMTeSyXBYvxliFaOgcNXniU1NmTUhKhCqlluFNxbSecZgAkfHsyQaOu427yRrO0JG6y4Eim/8wKvuP+CkuS5x8Y7EFsXoL1BINyr0vv60kK5DPoYSHyofQUJmfeX9FzDYYysrcrJa2FLdtYfB/KaYPNTMU6eFJf/2MpxugraOCxZchyReccr1LM4YmS51Z0NtHY4ottPyfasczsPmEcA1JHe0fBEBWu7m6q7PIuVeuC9FOW1YNiJ0JpRdekZeEytPK7Ri+z4Qez5 root@mtcap	20045	40090	00:80:00:00:00:01:16:ca	NG
Conduit AP	192.168.1.114	00:08:00:4A:3E:73	Tompkins County Personal #2	ttn-ithaca-00-08-00-4a-3e-73	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDNlLx+UDu4SBtM1zeUZ+b83NpWvbbZ/dm6zhpUM3Xa/R1gb3CizrdWZkGQDJmYOh+B90+M+zmBP0aaVpZMbc47LD9sZWPFOTCXbxIPBhLvbmZ6lW+c5hMuMRys9E4Oqy+YdlLRfcz4mgit6+7LaYeHg8AHrqx3RGKgAVKhUwq7fojIel0FWkbJi+w3ltBFWMREA3Uj1FTe1xquMGH1HOIhgXiZ44wD14MNWKi2QHBRDA/YXhK5V6GENaGtekZytK6VGWkXdYBOX8ODeIxF/v770mNXG5Tr945VXKlEkytEWQ/XfK/LNAnRK8MiUY8UTpuv4KnXTFq1UYSkszxr9Nnn root@mtcap	20046	40092	00:80:00:00:00:01:16:cb	NG
Conduit AP	192.168.1.115	00:08:00:4A:3E:74	Tompkins County Personal #3	ttn-ithaca-00-08-00-4a-3e-74	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDhlzk79TvY5SSXRDA+SJCPXCdYzmzmo13lH5eHOpai7Vab5w95dWAf4/o/5ykiFXj/rn0k0YbXJfh9hnUyigJ6UJcuxBrbrea9d/TgJgmS3D+iA78t3QSLMLXjqY8GsdqXe7IZCCVbWxtrDjn992i2NoWoHangvL0F7L0LOdGNcOQ+7X0oYgExVvN7wZehLfL1i7CdsEVQ5ii6vKDAa+so5rbQ8iD+MHDIzfY7Vwcv8JAzDFoSaIguCroENyak7fxI887VGKs4dg4M0wktV/ze0Wqsi5VIkCcduGv+7CCtjRxEAL4+sM1MKmcEbm4uJFpVQx6txuIVkHfV4VRDhhJX root@mtcap	20047	40094	00:80:00:00:00:01:16:cc	NG
Conduit AP	192.168.1.116	00:08:00:4A:3E:75	Tompkins County Personal #4	ttn-ithaca-00-08-00-4a-3e-75	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDIY43z8JUYhuQL21ArvTHBFrU4MfYi90TZ2dT3SJ8fkQlfMMMoQrKKqtKVeJDMEo8FxYGwToDvOGRbUIGf4F547yUwSlUtZ9ofFa5nj1QhI3GFdceZUAVwQt1S9cHKDoKJtrBCDB5fOILxizIaqqA2nL5GlX5K21zVt7fWtIxVZifipeZabi+9ru2CqF8pcT7MBsXdA1nMHt/8NNwPepywfdSsJH4nIbpov3OabLpxM49nV6IFTxie/s6p8JzstKEAZeMJM5KgfC4PEhOZZlO6Bi5zTvyrS+E4sWocW9KyG/e8o5brnzuDfVc4HLCAT8ay/NZvrtrIwNNylkwrlBcr root@mtcap	20048	40096	00:80:00:00:00:01:16:cd	NG
Conduit AP	192.168.1.117	00:08:00:4A:3E:76	Tompkins County Personal #5	ttn-ithaca-00-08-00-4a-3e-76	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDcnHZHBzVx2TCKX4tHSvxoTzAHWH1ly/zy7zHCguyFuV0tIhpQAu3ES0fEyzlhH1eGOZjwrIjqHxcYqj6lhVxThCQ51ssMrfqS0SGW3qGnPD1MtV9n6zRtaxeHV+OYgcsQLMULKKPg9ZFKnGjpxUpXeRYlgix6s9zaOMKwIMta7pd2gLFmZqrm4F/Kh9kE/etcJW6azEG8nGzsaS8lowBnrp6YfydwboO8y7p/wUmBwWIZAImxD4wmfD63oVx1aRtmSbxqzhfhHSkVzkBprXsMNn/FOTZtrwvindMdMOS41FgRO0t19pqc4ky5EecLXgRWCceEhK85r/DmcNOOHpcl root@mtcap	20049	40098	00:80:00:00:00:01:16:ce	NG
Conduit AP	192.168.1.118	00:08:00:4A:3E:77	Tompkins County Personal #6	ttn-ithaca-00-08-00-4a-3e-77	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDILnwPCEbPaESIg4QU82KFAizvkJe5FyumT3TEkcBJ8z44JR1+L1tesuGaB9o9+nwOaDoGwHuSgb0CbWWkaRYwXKj8LXgdVaphnomvZ5lhs4pIJMJve2aNRB2WA/GgzEMzc6NId7VIeh2duikhHgTVnKB8ZSQ2u28dDwL8kz18KcHJ7NnX34T4H4ecbuqhrenBU+FcYLL+iuqVyOW26D+I8z/t+IvYXv6n3+oIWbCJx4RMUfU0h3EVkRMiNPGzdS/4yN+9mUwCFIbBC5cl1wFe/tVqRnXwZyg9w/WjmMF5FJapngze/X0wySXsqmz8f+cJKwcfaVamzCb/tZx9rk9v root@mtcap	20050	40100	00:80:00:00:00:01:16:cf	NG
Conduit AP	192.168.1.119	00:08:00:4A:3E:78	Tompkins County Personal #7	ttn-ithaca-00-08-00-4a-3e-78	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQC/6XJ5HqirYEzyzTl5BL+YjNxWqU1EYphUXQ8/fi9Z3NXR8lwxCqng34fDn2b1grcgRjsLPR80yofT3VQnAssdcSQrHEfwj32VdmkBiCplJsHA+OGPxbVbGDmnZUJAqrc5AtBZf8YaaNRQ3KmZqkIHBjoktxkkvq/NowzZ4adtJmTqibjUMQtxi7gOJBeIu5daVCg8Tzv7Ze7e6/irPB7WqLvFzemt5vOC5Nv3KXZ18x7kJnyvl0UCzJNXpnHOT8Fu3bGtjS5XPLCTZdfNWYOEFH3jR8RL0VEjbPFrXYKTnAL4jzFEwmhXdShIl4WLZYjxkV6lalB+R6HWdDJfpenh root@mtcap	20051	40102	00:80:00:00:00:01:16:d0	NG
Conduit AP	192.168.1.120	00:08:00:4A:3E:79	Tompkins County Personal #8	ttn-ithaca-00-08-00-4a-3e-79	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDEOn6oRfHagx/KPefHrNkXTlZXwbX0j+0whNe95fm5yW2xSpLViqsfk4JGRwelvtvOchYAgHmdfmcJkfS+ZlZ1R4RiOamzPzlidx/XKrOD5PkibjfHxmrAf3924o8ySWuLfLJ/qO6qhWYJXjaZkQmk1b/1cDFjiw0b2O2/5oXfW5In4EnNhApeaYxqFchqBF/EPH7oZT+NqOZSRr8LeANrSVlYyG698r0uA8lslYZoQcaJg+tWkaT76TdzpbiS4J/yjQEaWNN2Pe3lxZoLb+26PdL397A9KtgTOcU4FQx3MWe6J73caApAiytKp/v2/YZzOV61ChIR7a6jYJK1TXER root@mtcap	20052	40104	00:80:00:00:00:01:16:d1	NG
Conduit AP	192.168.1.121	00:08:00:4A:3E:7A	Tompkins County Personal #9	ttn-ithaca-00-08-00-4a-3e-7a	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQC3Y7GpMXNLvjH1V7zebaaFYUjcRXwgUGSUNuJR4vOcjLWV30PLI7Xwi8I1CYYEmemHpSNMFYZPs2iOEOtU9r1p4r+LymmOPb0eMbfi2X9UvFTxmsW48glFBJ5RJrxQrvPJo3osEjxfJz3rSHpmwyNY70FEI6u63ZpNapVgW2PPbVZHVvFjnzdOG9J1yMhETQI2pmwPQ4ZH0ea4aKJ9ZHNOY8c9iROYLn1vBSrUIGW3UTTl5i6Id+wh/qeZZey4tdjpHcwZ3mQATIuvxp+ec0qY8crRVzq7bZhHSkDYz4uPbYhWoYvlMIM8T1W4lXCvuqPWIgtxCKFh9Q+/lfEtpHYZ root@mtcap	20053	40106	00:80:00:00:00:01:16:d2	NG
Conduit AP	192.168.1.122	00:08:00:4A:3E:7B	Tompkins County Personal #10	ttn-ithaca-00-08-00-4a-3e-7b	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQC/gvF/TCnX2YQIuZ+SUb3pE2A+rXejvz8KceOlYkGkabnPhffrLJba+vrlxKI8kUELOji/2Xtyx82QUzhEtaVV3/2wJUT7ZcuU9hxkl4oIDjvwVJ1stwcdKTP58hXCkHA8W0mGUcdHx7gOvCXEuLkfJFq0mubXDf6uB4lyk2Qfz1Na0qxCOl3rhw7DzoXFNjwyAdvctMVJeLanqBlZDtWe7jym5RK2bPDBiCOJaRH9sUEOFPa7h5M74EN/7gNAFkQw7JC9lhUk/ovxXJt3wu8BiYsgqz/by2Gvy9BsdoaGn8OYcQ4kjW2oBwhG4nbfS4Ux92KSw1Va6abCwScywZw9 root@mtcap	20054	40108	00:80:00:00:00:01:16:d3	NG
Conduit AP	192.168.1.123	00:08:00:4A:3E:7C	Tompkins County Personal #11	ttn-ithaca-00-08-00-4a-3e-7c	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCjv8hRHkaAHcuRwL34GUMB7VA4JXa2AY1QVqJcP8FUUHd+c2i7+Uc7KcRNSHOq5MkL7H5YwgynOaKyzx6dtWxBlhZJDT+3RlD1QeShKHqmNJXPpWyxVuUyOiZgTW3qhETOT70tRdjmlCJqXMvxVU4M0J4T8yZ0WrZObNTXEsZxxP6k+c2/1oB9NQcMsF8djcP9ipxUtCMLx3hQ8l6zg/crxyrcP1ANsj5SyG3dtIyS3IJqnf6IFSVFc1t0H4f/2fyhCm5TtcekH4/5lBVkS1P/RJAtRJ2JexdRXaWQr6fu4JI3ij7DEAaY76Evyr5C1qO5ALwkRhh9Ceacttv4bdhH root@mtcap	20055	40110	00:80:00:00:00:01:16:d4	NG
Conduit AP	192.168.1.124	00:08:00:4A:3E:7D	Tompkins County Personal #12	ttn-ithaca-00-08-00-4a-3e-7d	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDBqpcLlLHJWYFkqEoYJYZf+1DH8EJ7DtXD9sN+WwOYfwJD58Py9GB6WEJKEkxm2xBNPmG6JBt8cPsXGngWG4FQx5TzWcaeucGdGzsPlGoE5J79li6PvnoPnjANWy3n9o89MxBWvMg2OivRd4nun+ouDcgrM7SkidRsRJ28pAQO386yDL3ra3msgZcf2lJ0ZFvMMgOm8BNm54FHJV+dJ5YxNKptcD1U5EDNkXbzC+mP7At7OeZznTx22fS3Oze/w25bPsQkw6o/4Bs13uZkZNV2BOOR4zjM74EYFGfpBOmaGVDiSZLUDFz+sJlGHeemDWfXR17L372Ux4K/FR69RpfH root@mtcap	20056	40112	00:80:00:00:00:01:16:d5	NG
Conduit AP	192.168.1.125	00:08:00:4A:3E:7E	Tompkins County Personal #13	ttn-ithaca-00-08-00-4a-3e-7e	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDCSIXex/By0FWK3KmPPMSdjfsURVm4WpRfpSOSsMyjc7PRFpsRJxpk+mWhAzzUqbsd/4oeHIPxvAA+/0Qi+qAs4ZHmus8Yf5bx3jMm+z2Gw4x7Mfw4HNhEqYUlXsYkOJCHzM+ybfHCGByHdCFLXz2TyZRVFUg77cZ6W4RgQhPEtCpmYLNGOe+BGjLIgtj75bB8kphZ9naORF59BYx/HoaySVL3CAMJoTHHk4icVpphe4VQ2mORPevksU31a5JgSXUt6paUp6yO9VvAIA7EsAH2UTkIp6brF9U4sR5hiHPoukfwBjx+oxuxMjbFjL/V8bk1vPHFxhuijzN7KvSl3wRt root@mtcap	20057	40114	00:80:00:00:00:01:16:d6	NG
Conduit AP	192.168.1.126	00:08:00:4A:3E:7F	Tompkins County Personal #14	ttn-ithaca-00-08-00-4a-3e-7f	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDABupQj7g1EXknh6Oj7+6ohjzSC8RaUsbApD+8nkopi4mQQKx0kIvo5PJo7rDSDykPsjh8zLFV16kZF09cjnOE29t/0gEvJjvUVmlWEa2onCTm/LMRkOQN6VGR3e1c6wtq6w3gz0QYFmXfk4/r4JvZqpNgSl7IRgOLJUXBRmzW9TmJIGR2PPL827b74C04vv7r04VPmhvfaPEH0/zC7HtYDOxmMU+or/4CnT52BmzOreVVi2zKaTNvitJxlKeCBeFRSwcP7Ju7F217nQpnwck32LNmz8FPqWRDpH3KDGCDwbTnurVLPiLj+09aNcVALHhHx4vbKrVM369uqkBSCeoj root@mtcap	20058	40116	00:80:00:00:00:01:16:d7	NG
Conduit AP	192.168.1.127	00:08:00:4A:3E:80	Tompkins County Personal #15	ttn-ithaca-00-08-00-4a-3e-80	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDDhoMeZRQuzhG7B9pt+lABzDFXI6rHXy4NwMgRRy6hiVQz8k8ijBiNQ+F6W2SuDnfp4FycfTvUT5h1iBHIinA4coXpggSpTm0towVh1ISxwgR2+lLExPlrtgjJuFXk+qXYu3ajthWp7IE/fBzQbZ/4YOpt6R9mOAeVkE5R8tI2hr6KLVG7KxPjGNlnm0FqqCv5vc2yiH3y6h0FDaapzHxMKyCUsHz/DcVomrtVgfQtn4H0MHu6+7/8ZxyQTF7ma4QELTYrOj4pOrqUtN+pmkXAVnturLoT6pgY1ywJBdGxn64h/jHoIHU/GIAkkEtpGhM6JBv5aOM4GCwBUczVbis9 root@mtcap	20059	40118	00:80:00:00:00:01:16:d8	NG
Conduit AP	192.168.1.128	00:08:00:4A:3E:81	Tompkins County Personal #16	ttn-ithaca-00-08-00-4a-3e-81	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDYGGXev0mU/l46qMh2c2xPIagaO9s/Lzz1iyojW0Aex3pTFw1UkArZmdVP8MuPElaEu2HN1uoI44dmL66WuxOI/ajYUKo+VciNG75TR0pPHOheg6LCT4RLmVlkeS/ZxXsG4nBvwzZXiuHM6bDIGgynY5n9TWoJRXk9+S+yOZ6m4ZF4CYoeT3bCA8r1lWo0oCBDWg5MdX0g/thdb2yuBKnU+GBf+3+VV5bGpEZIY7ddtZTaz1bZBljmdBP0trFz0P5WR0Cc1GGOADLKLKkj6hAB1scIBkuzc3cV5REr89xZSSm24da583xOBU/8xhOmnR+2aVQiGwHagz2FN5PulxI7 root@mtcap	20060	40120	00:80:00:00:00:01:16:d9	NG
Conduit AP	192.168.1.129	00:08:00:4A:3E:82	Tompkins County Personal #17	ttn-ithaca-00-08-00-4a-3e-82	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDtl6NwVLmRaF9vGhgTEdZJIrhGCrBJo6CkvVtMD/7BioDry6JxfHCKnykC6DbfMsxV3V9e6A5LuNWZErlzxvN+SQhR52IARiizlJC0zpcwjZj8X5+8k8q6iLLPf4DAmvNKWHbEKR0CRqhpKwk/lTm4t64I3ykUkCRFfoOy2n0GgpmQHrmlXQzegjr5Mkn6KPSz5c2O5MlgbhdNBivnL/QWSX+d0BKVOpBa96Co4fj1TnhUdCalx8BTQ8wXObTCuONcjbd2QczKZdDS6Mvqr0O/7WLFnvv4JtDhWNCq5e6Mioxj5SwROMFKoB8ixBuafsq8DC1hEk8k951thIdZu2iN root@mtcap	20061	40122	00:80:00:00:00:01:16:da	NG
Conduit AP	192.168.1.130	00:08:00:4A:3E:83	Tompkins County Personal #18	ttn-ithaca-00-08-00-4a-3e-83	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDH3JfZmABFLo/MGh3BEBput8/s5Sp4ctln/pc6cIYF6lFUv6tTEMCV8j+F5BgeEpRvGfdzTeiiPJQxquvtx04u0THy2XoW5+dwkcqR5kwTrCblOt24k/gRmjWuor+aA5qIEg/18KvYOw/i5pRszL6iBYHRI0SCgcB+oQgEqZ5Bfx2AKt4McQZQIBBiBl63Z8W4TAn2r+G7cToFW4sFZUwY/+T/JRU1Lm01/mF4BGdKT6KK+JWXAbmGPRFbcRIINw+/s8uvCOWPRt4PhtiodsvuxLSX0C2fV4dxT/FJ1gZ1u5b3HBcbU7eZFrgBWeKXE166P2a3Om0hO2eNFw9ZD6Cx root@mtcap	20062	40124	00:80:00:00:00:01:16:db	NG
Conduit AP	192.168.1.133	00:08:00:4A:3E:84	Tompkins County Personal #19	ttn-ithaca-00-08-00-4a-3e-84	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDag9bWs29KsOQjQTHp/LpxjO758rE2HMonlsUmaPW0hCnZtNHU6fCiSjeWrjXXf2O8TiMz389Kk7NZ4oK7Cw0VUtkoG3xtpb84jovvvMJWoVQcIyHPJkMIY2XQKZZw3vHMWn908NZtKkZJnQeziZbFsfPTrAUl1N8e91+HTRqo9q99BRviHca/PWHS4getjvGHjBxuZkB7LQ/H9vkeR8WMemWjb/af0uSRFR/MdUl8hJ3uvgh0fCxfjIXdWB0A/IipFieHbd0XtSrqSJP6psaQ7cajk+V8cGa5yTlkEZmZGh6sRUE+nEAHF6qKs7YVtyHsuR28agiGXhlP8CAwPWYB root@mtcap	20063	40126	00:80:00:00:00:01:16:dc	NG
Conduit AP	192.168.1.132	00:08:00:4A:3E:85	Tompkins County Personal #20	ttn-ithaca-00-08-00-4a-3e-85	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDD2v9uS1vZqtAbyE4+vGVfpTUcxa2NEY4Evr+k1hg0jPwsDeli2Ax1c/ZwvIQRnL6BIlJOCAou545usiS77pHgDOGCAwtgg/CnruhHMDQBpiC1ObYMGkeStzGCuG06eJwKBXHLLK54WNTlzjjOSZTqB0gO2wmDkG70MJRo2RHLZVZCrxSX5/Nbq9kmO76suW/7FRx8Iy2w46lmfYHjMwZOOIjJWM0YQdvKIeAuS8iR+3Kj13iWzm03YjQ+D34M9RkkYd2yiRvIKLyKw6Q8VTg2YjhNgXVzGHa30tKdRRg2k6b8KwcQphiKWGrh7Tn4Jx/b6JxvGjwhJOst1l3scpOd root@mtcap	20064	40128	00:80:00:00:00:01:16:dd	NG
Conduit AP	192.168.1.138	00:08:00:4A:3E:8B	Tompkins County Personal #21	ttn-ithaca-00-08-00-4a-3e-8b	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQC6fZ1m3KD4FvaVP5/ElsRRoNFkPFJwnotysPODqJPJyR4C/tVPzkiy92H3zsoZxK/1pdHhk1ztKSt4lhwWWNX9QgrcZUAd61BkQ9iCNGIgG5ocdmDWlrOSAYqMtjNaumK1ce2rW1Mo+JaZPzIxgnMxyZktbw6/4/NCYKvOUgwdxVauueCiuRM8nX3zxsDOEbco5V1jxTecwNbODODQ+82xZKTNsCgRwrLJ2ZLR5inXuUkuiIeVtfWyQtG0UJE1+bbk2UG0URL8oQLJaARA8djO7HhUpp0tX1ILD5v57FB9/F1+9E7EsiMAhaXJc1akdpbN210pt2VFTe7LAD5oK+wB root@mtcap	20065	40130	00:80:00:00:00:01:16:e3	NG
Conduit AP	192.168.1.139	00:08:00:4A:3E:8C	Tompkins County Personal #22	ttn-ithaca-00-08-00-4a-3e-8c	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCp2bzP5JVncl+amIdTlLe6QJXvXEwV2U7hkChAa99hIAacmnV1F6tJhLnE8nCOTw+S0njymIf7UANgj7gDw1nPymFOK88PUVmFJWvLAtKIGLjaiAIZJZ1XYXsJHFJwL/jMlP9spOH6AXSBr2+q1cy9JKIqLvjAa3xiINH0AY0bLB+BRw4hJ4WHg0GWOotGOBfK42CkaWmsxtyLlQmYB2Z+AJx/Rnh5ViUSttrLc9YW5w8GpyZ5WAa2M6uIEnb7/cy1Xg7tqPZdNrjJUnSIZAXGSDBYwuw0S5/1WAex/6TEZrtKtDrrbXnMzjfZTsEDO528rdU5La6WrzBu/9tG732f root@mtcap	20066	40132	00:80:00:00:00:01:16:e4	NG
Conduit AP	192.168.1.140	00:08:00:4A:3E:8D	Tompkins County Personal #23	ttn-ithaca-00-08-00-4a-3e-8d	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDJQf+UJyZ6vrA3oshE8NmS9Ed7el5q/RlnzZvCktB8pQeH7F+jI1LL0O6MTOnmW7iFeWEO/ChJQKbHsK2V6xf+jzXKe9CG5Nx6hdYFUaDq29FPDkW39ouIMQlG49J92SELNc7ip3JEGn8b5Ix/17Hf5TA2bQZbZWM6aUBXCQj58hV1cRveuRKGPnhn+diGhgBEles2zw/+R0qi+mEEsqfjiU46dTeBoK4KBugE2u+EyEoGvvkbbZPg3pGNPyqWN2RPB6DEqL0v6Na23zkdikYtgUUi8VzHYxPsC6Iu0kgTkJ6uv3aEvjsO3bwfe252JMUWLvT5e7EToOgo7pzV5LTn root@mtcap	20067	40134	00:80:00:00:00:01:16:e5	NG
Conduit AP	192.168.1.141	00:08:00:4A:3E:8E	Tompkins County Personal #24	ttn-ithaca-00-08-00-4a-3e-8e	ttn-ithaca-gateways	ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDL8g0i0zypijRT+x43iUtYexzN8lnH87qlAVdp+Gv8UDN+mwL3rJL9d6oHDmj05KnvgTsujTY16pBTJVh+GJ65Y+m6b4sxNsmGqZPhPCyztir+Qk/WSJ/oDPkrKuSIQLmf0Aoy6qjCVpcQnNmP/M99ZqXdSKzD6uc4AIm4weG5qeZMWE9RZBz5frPaDSLYuqzqDFOhK0fYyDE0N0ef64pC9yXgoewgDvOuGJ2cVvN9EugzzBCIBYZl2YH5JNInQ2aoSFicNHTMBCj8WkcxSJagLbR8U6DXh/TjneK4aJu8Q+hjs+LZq4s5iWlU+W38NSfZKPjLsGqyFhB0K9ci4V4J root@mtcap	20068	40136	00:80:00:00:00:01:16:e6	NG
